QuestionID,Year,Exam,Subject,Chapter,Topic,Question,OptionA,OptionB,OptionC,OptionD,OptionE,CorrectAnswer,Explanation
Patho-General Patho-T&E-004,2026,Gynecology - 7 January (E),Pathology,General Pathology,Thrombosis & Embolism,Pulmonary embolism with hematopoietic cells originates from:,Bone marrow,Spleen,Liver,Lymph nodes,,A,
Patho-General Patho-T&E-005,2026,Radiology - 5 January (M),Pathology,General Pathology,Thrombosis & Embolism,Systemic thrombi are derived from:,Left atrium,Left ventricle,Right atrium,Right ventricle,,A,"Thrombi from left ventricle can cause systemic embolization (e.g., stroke, limb ischemia)."
Patho-General Patho-T&E-006,2026,Anesthesia - 5 January (M),Pathology,General Pathology,Thrombosis & Embolism,Systemic arterial emboli most commonly originate from:,Right atrium,Left atrium / Left ventricle,Femoral artery,Right ventricle,Pulmonary artery,B,
Patho-General Patho-T&E-007,2026,Gynecology - 7 January (E),Pathology,General Pathology,Thrombosis & Embolism,"After RTA (road traffic accident), pulmonary embolism is most likely due to:",Thromboembolism from DVT,Fat embolism from long bone fracture,Air embolism,Amniotic fluid embolism,,B,
Patho-General Patho-T&E-008,2026,Gynecology - 7 January (E),Pathology,General Pathology,Thrombosis & Embolism,Pulmonary embolism originates from:,Arterial thrombus,Venous thromboembolism (DVT),Cardiac thrombus,Arterial dissection,,B,
Patho-General Patho-T&E-009,2026,Gynecology - 7 January (E),Pathology,General Pathology,Thrombosis & Embolism,Where do most pulmonary emboli originate?,Right atrium,Left atrium,Deep veins of the leg,Pulmonary artery itself,Lungs,C,
Patho-General Patho-T&E-010,2026,Gynecology - 7 January (E),Pathology,General Pathology,Thrombosis & Embolism,Postpartum thrombosis with Zahn lines on histology indicates:,Arterial thrombus,Venous thrombus,Septic thrombophlebitis,Disseminated intravascular coagulation,,B,
Biochem-Genetics-Chromosomal Abnormalities-001,2026,Medicine - 7 January (M),Biochemistry,Genetics,Chromosomal Abnormalities,Turner syndrome is characterized by:,Complete Monosomy of X,Incomplete monosomy,Trinucleotide repeat,Complete Monosomy of Y,,A,"<div class=""explanation-container""><div class=""explanation-text""><div style=""color:#16a34a;font-weight:800;margin-bottom:6px;"">✔ Correct Answer: Complete Monosomy of X</div><div style=""margin-bottom:8px;""><b>Concept:</b> Chromosomal abnormality</div><div style=""margin-bottom:8px;""><b>Explanation:</b> Turner syndrome results from complete absence of one X chromosome (45,X). It leads to gonadal dysgenesis, short stature, and characteristic physical features.</div><div style=""margin-bottom:10px;padding:8px 10px;background:#ecfdf5;border-left:4px solid #16a34a;border-radius:6px;""><b>Clinical Pearl:</b> Turner syndrome is the only viable monosomy in humans.</div><br><div style=""color:#dc2626;margin-bottom:4px;""><b>✘ Incomplete monosomy:</b></div>Partial deletions exist but classic Turner is complete monosomy.<br><br><div style=""color:#dc2626;margin-bottom:4px;""><b>✘ Trinucleotide repeat:</b></div>Seen in disorders like Huntington’s disease.<div style=""color:#dc2626;margin-bottom:4px;""><br><b>✘ Complete Monosomy of Y:</b></div>Not compatible with life.</div></div></div>"
Biochem-Genetics-Chromosomal Inheritance-001,2026,Gynecology - 5 January (M),Biochemistry,Genetics,Chromosomal Inheritance,"If a mother carries a succinate dehydrogenase (SDH) gene mutation, what is the approximate risk of passing this mutation to her offspring?",25%,50%,0%,100%,,B,"<div class=""explanation-container""><div class=""explanation-text""><div style=""color:#16a34a;font-weight:800;margin-bottom:6px;"">✔ Correct Answer: 50%</div><div style=""margin-bottom:8px;""><b>Concept:</b> Autosomal dominant inheritance</div><div style=""margin-bottom:8px;""><b>Explanation:</b> Succinate dehydrogenase (SDH) mutations follow an autosomal dominant inheritance pattern. Each child of an affected parent has a 50% chance of inheriting the mutation because only one mutated allele is required.</div><div style=""margin-bottom:10px;padding:8px 10px;background:#ecfdf5;border-left:4px solid #16a34a;border-radius:6px;""><b>Clinical Pearl:</b> Autosomal dominant = 50% risk to offspring regardless of gender.</div><br><div style=""color:#dc2626;margin-bottom:4px;""><b>✘ 25%:</b></div>Seen in autosomal recessive inheritance when both parents are carriers.<br><br><div style=""color:#dc2626;margin-bottom:4px;""><b>✘ 0%:</b></div>Incorrect unless the parent does not carry the mutation.<div style=""color:#dc2626;margin-bottom:4px;""><br><b>✘ 100%:</b></div>Would only occur in rare cases like homozygous dominant inheritance.</div></div></div>"
Biochem-Genetics-Chromosomal Inheritance-002,2026,Medicine - 5 January (E),Biochemistry,Genetics,Chromosomal Inheritance,Which of these genetic conditions follows an autosomal dominant inheritance pattern?,Phenylketonuria,Alkaptonuria,Gaucher disease,Marfan syndrome,,D,"<div class=""explanation-container""><div class=""explanation-text""><div style=""color:#16a34a;font-weight:800;margin-bottom:6px;"">✔ Correct Answer: Marfan syndrome</div><div style=""margin-bottom:8px;""><b>Explanation:</b> Marfan syndrome is an autosomal dominant connective tissue disorder caused by fibrillin-1 gene mutation.</div><div style=""margin-bottom:10px;padding:8px 10px;background:#ecfdf5;border-left:4px solid #16a34a;border-radius:6px;""><b>Clinical Pearl:</b> AD disorders often show vertical transmission.</div><br><div style=""color:#dc2626;margin-bottom:4px;""><b>✘ Phenylketonuria:</b></div>Autosomal recessive.<br><br><div style=""color:#dc2626;margin-bottom:4px;""><b>✘ Alkaptonuria:</b></div>Autosomal recessive.<br><br><div style=""color:#dc2626;margin-bottom:4px;""><b>✘ Gaucher disease:</b></div>Autosomal recessive lysosomal storage disorder.</div></div></div>"
Med-Genetics-Chormosomal Abnormalities-001,2026,Medicine - 6 January (E),Medicine,Genetics,Chormosomal Abnormalities,"A 2-year-old baby has hypotonia, umbilical hernia, protruded tongue, up-slanting eyes. Diagnosis?",Trisomy 21,Trisomy 13,Trisomy 18,DiGeorge syndrome,,A,
Med-Genetics-Chormosomal Abnormalities-002,2026,Radiology - 5 January (M),Medicine,Genetics,Chormosomal Abnormalities,"A baby presents with intellectual disability, hypotonia (floppy baby), up-slanting palpebral fissures, epicanthic folds, small low-set ears, protruding tongue, and a single transverse palmar crease. Chromosomes: 46. What is the diagnosis?",Turner syndrome,Down syndrome,Hypothyroidism,Klinefelter syndrome,,B,
Med-Genetics-Chormosomal Abnormalities-003,2026,Radiology - 6 January (M),Medicine,Genetics,Chormosomal Abnormalities,"A child presents with a single palmar crease, flat facial features, and hypotonia, but chromosome analysis is normal (46,XY/XX). What is this condition called?",Mosaic Down syndrome,Familial “normal karyotype” Down-like phenotype,Trisomy 21,Turner syndrome,,B,Some children have Down-like features without chromosomal trisomy → called Down-like syndrome or phenocopy. True Down syndrome → trisomy 21. Mosaic Down → only some cells have trisomy 21.
Med-Genetics-Chromosomal Abnormalities-001,2026,Medicine - 7 January (M),Medicine,Genetics,Chromosomal Abnormalities,"A female patient presents with short stature, a webbed neck, and absent ovaries. Which condition is most likely?",Klinefelter syndrome,Turner syndrome,Noonan syndrome,Swyer syndrome,,B,
Med-Genetics-Chromosomal Abnormalities-002,2026,Gynecology - 5 January (M),Medicine,Genetics,Chromosomal Abnormalities,"A short-statured female with webbed neck, shield chest, streak ovaries, and coarctation of aorta most likely has:",Klinefelter syndrome,Turner syndrome,Androgen insensitivity,Mullerian agenesis,,B,
Med-Genetics-Metabolic Disorders-001,2026,Gynecology - 6 January (M),Medicine,Genetics,Metabolic Disorders,"A patient presents with corneal clouding, hemolytic anemia, and renal failure. On genetic testing deficiency of which enzyme?",Tangier Disease,Abetalipoproteinemia,Lecithin-Cholesterol Acryltransferase deficiency,Fish eye disease,,C,"LCAT deficiency leads to the accumulation of unesterified cholesterol, which deposits in peripheral tissues and cell membranes causing the classic symptoms."
Patho-Genetics-Chromosomal Abnormalities-001,2026,Surgery - 6 January (E),Pathology,Genetics,Chromosomal Abnormalities,"A 2-year-old child presents with hypotonia, an umbilical hernia, macroglossia, and upward-slanting palpebral fissures. What is the most likely diagnosis?",Trisomy 18,Trisomy 13,Klinefelter syndrome,Trisomy 21,,D,
Patho-Genetics-Chromosomal Abnormalities-002,2026,Gynecology - 7 January (E),Pathology,Genetics,Chromosomal Abnormalities,Monosomy of an entire chromosome is most commonly seen in:,Down syndrome,Turner syndrome,Klinefelter syndrome,Edwards syndrome,,B,
Patho-Genetics-Chromosomal Abnormalities-003,2026,Radiology - 6 January (M),Pathology,Genetics,Chromosomal Abnormalities,"A newborn is noted to have absent plantar creases, wide-spaced toes, flat nasal bridge, and low-set ears. What is the most likely chromosome number in this child?",46,45,48,47,,D,
Patho-Genetics-Chromosomal Abnormalities-004,2026,Radiology - 5 January (M),Pathology,Genetics,Chromosomal Abnormalities,"A girl with short stature, webbed neck, widely spaced nipples, and primary amenorrhea presents to clinic. What will you see on karyotype?","47, XXY","46, XO","45, XO","69, XXY",,B,
Patho-Genetics-Chromosomal Abnormalities-005,2026,Anesthesia - 5 January (M),Pathology,Genetics,Chromosomal Abnormalities,"A 15-year-old girl presents with short stature and delayed puberty. She has not yet attained menarche. Physical examination shows a webbed neck, low posterior hairline, and broad chest with widely spaced nipples. What is the most likely karyotype?",46 XX / 46 XY,47 XXX,46 XY,47 XXY,45 XO,E,
Patho-Genetics-Chromosomal Abnormalities-006,2026,Medicine - 7 January (M),Pathology,Genetics,Chromosomal Abnormalities,"A patient has primary amenorrhea, short stature, webbed neck. What is the appropriate test for diagnosis of this condition",FISH,Karyotype,MRI,CT,,B,
Patho-Genetics-Chromosomal Abnormalities-007,2026,Medicine - 5 January (E),Pathology,Genetics,Chromosomal Abnormalities,"What is the most likely diagnosis for a boy presenting with a long face, large ears, and developmental delay?",Down syndrome,Fragile X syndrome,Rett syndrome,Angelman syndrome,,B,"<div class=""explanation-container""><div class=""explanation-text""><div style=""color:#16a34a;font-weight:800;margin-bottom:6px;"">✔ Correct Answer: Fragile X syndrome</div><div style=""margin-bottom:8px;""><b>Concept:</b> Trinucleotide repeat disorders</div><div style=""margin-bottom:8px;""><b>Explanation:</b> Fragile X is caused by CGG repeat expansion in FMR1 gene leading to intellectual disability, long face, large ears, and developmental delay.</div><div style=""margin-bottom:10px;padding:8px 10px;background:#ecfdf5;border-left:4px solid #16a34a;border-radius:6px;""><b>Clinical Pearl:</b> Most common inherited cause of intellectual disability.</div><br><div style=""color:#dc2626;margin-bottom:4px;""><b>✘ Down syndrome:</b></div>Typically flat facies, epicanthic folds, not long face.<br><br><div style=""color:#dc2626;margin-bottom:4px;""><b>✘ Rett syndrome:</b></div>Seen mainly in females with regression.<div style=""color:#dc2626;margin-bottom:4px;""><br><b>✘ Angelman syndrome:</b></div>Happy demeanor, ataxia, seizures.</div></div></div>"
Patho-Genetics-Chromosomal Abnormalities-008,2026,Medicine - 5 January (E),Pathology,Genetics,Chromosomal Abnormalities,"Which genetic disorder is most probable in a 3-month-old with a protruding tongue, flat facial profile, small head, upward slanting palpebral fissures, and low-set ears?",Turner syndrome,Down syndrome,Edwards syndrome,Patau syndrome,,B,"<div class=""explanation-container""><div class=""explanation-text""><div style=""color:#16a34a;font-weight:800;margin-bottom:6px;"">✔ Correct Answer: Down syndrome</div><div style=""margin-bottom:8px;""><b>Explanation:</b> Trisomy 21 causes characteristic facial features including protruding tongue, flat facial profile, and upslanting palpebral fissures.</div><div style=""margin-bottom:10px;padding:8px 10px;background:#ecfdf5;border-left:4px border:#16a34a;border-radius:6px;""><b>Clinical Pearl:</b> Down syndrome = hypotonia + characteristic facies + intellectual disability.</div><br><div style=""color:#dc2626;margin-bottom:4px;""><b>✘ Turner syndrome:</b></div>Webbed neck, streak ovaries.<br><br><div style=""color:#dc2626;margin-bottom:4px;""><b>✘ Edwards syndrome:</b></div>Clenched fists, rocker-bottom feet.<br><br><div style=""color:#dc2626;margin-bottom:4px;""><b>✘ Patau syndrome:</b></div>Cleft lip, holoprosencephaly.</div></div></div>"
Patho-Genetics-Chromosomal Abnormalities-009,2026,Radiology - 5 January (M),Pathology,Genetics,Chromosomal Abnormalities,Which of the following is a trinucleotide repeat disorder?,Down syndrome,Patau syndrome,Edwards syndrome,Fragile X syndrome,,D,Huntington -CAG and Autosomal dominant<br>Myotonic dystrophy - CTG and AD<br>Fragile X - CGG and X Dominant<br>Friedreich ataxia - GAA and AR
Patho-Genetics-Chromosomal Abnormalities-010,2026,Gynecology - 6 January (M),Pathology,Genetics,Chromosomal Abnormalities,A male with one barr body and gynecomastia likely has?,"46, XY","47, XXY","47, XYY","45, X","46, XX",B,
Patho-Genetics-Chromosomal Inheritance-001,2026,Surgery - 7 January (E),Pathology,Genetics,Chromosomal Inheritance,When both alleles are fully expressed in heterozygous called?,Codominance,Transduction,Polymorphisms,Reduce penetrance,Variable expressivity,A,
