QuestionID,Chapter,Topic,Question,OptionA,OptionB,OptionC,OptionD,OptionE,CorrectAnswer,Explanation
IMS-0534,ENDOCRINOLOGY,,A woman has hypertension with hypokalemia. A CT scan shows an adrenalcortical adenoma. Overproduction from which adrenal zone is responsible?,Zona glomerulosa,,,,,A,
IMS-0535,ENDOCRINOLOGY,,"A man presents with episodic headache, palpitations, sweating, and high blood pressure. What is the likely diagnosis?",Pheochromocytoma,,,,,A,
IMS-0536,ENDOCRINOLOGY,,A 45-year-old male presented with high blood pressure. He is non-diabetic. Labs show normal renal function. CT scan of adrenals shows a left adrenal gland mass. Which electrolyte abnormality will be most likely in this patient?,Hypokalemia,,,,,A,
IMS-0537,ENDOCRINOLOGY,,"A patient has polyuria, polydipsia, increased blood sugar, and hypercholesterolemia. Which hormone is responsible?",Insulin,,,,,A,
IMS-0538,ENDOCRINOLOGY,,A diabetic patient presents with a chronic ulcer on the toe. Which is the main mechanism for ulcer formation?,Neuropathy and angiopathy,,,,,A,
IMS-0539,ENDOCRINOLOGY,,"A woman with weight gain, constipation, and heat sensitivity. Likely deficiency?",Thyroxine (T4),,,,,A,
IMS-0540,ENDOCRINOLOGY,,A woman living in an iodine-deficient (endemic goiter) region develops diffuse thyroid enlargement. What change is most likely?,Increased TSH,,,,,A,
IMS-0541,ENDOCRINOLOGY,,"A patient presents with hyponatremia and low serum osmolality. Urine sodium is elevated, and urine osmolality is inappropriately high despite low serum osmolality. What is the most likely diagnosis?",Syndrome of inappropriate antidiuretic hormone secretion (SIADH),,,,,A,
IMS-0542,ENDOCRINOLOGY,,Primary hyperparathyroidism due to parathyroid adenoma typically presents with:,Hypercalcemia,,,,,A,
IMS-0543,ENDOCRINOLOGY,,A patient with bone pain and low vitamin D levels has hypocalcemia. Which hormone rises as compensation?,Parathyroid hormone (PTH),,,,,A,
IMS-0544,ENDOCRINOLOGY,,"A patient presented with tall stature, protruded mandible and large hands and feet is most likely from the defect of:",Acidophilic cells (Pituitary adenoma),,,,,A,
IMS-0545,ENDOCRINOLOGY,,ACTH is produced by cleavage of which precursor?,POMC (Pro-opiomelanocortin),,,,,A,
IMS-0546,ENDOCRINOLOGY,,A woman presents with an anterior neck swelling.,TSH evaluation,,,,,A,
IMS-0547,ENDOCRINOLOGY,,"A patient with chronic renal failure exhibits characteristic biochemical abnormalities, low serum calcium and high serum phosphate levels. What is the primary explanation for this imbalance?",Reduced renal synthesis of active Vitamin D,,,,,A,
IMS-0548,ENDOCRINOLOGY,,A female having galactorrhea and headache. These symptoms are due to:,Increase in acidophilic/lactotroph cells,,,,,A,
IMS-0549,ENDOCRINOLOGY,,"A woman, post total thyroidectomy, presented to us with perioral numbness and tingling in her fingers. Most appropriate test we will do is:",Ionized Calcium,,,,,A,
IMS-0550,ENDOCRINOLOGY,,Patient presents with raised calcium; raised phosphate; normal creatinine; mildly elevated BUN. Likely diagnosis?,Hypervitaminosis D,,,,,A,
IMS-0551,ENDOCRINOLOGY,,Aromatase enzyme activity is present in which of the following cells of ovary:,Granulosa cells,,,,,A,
IMS-0552,ENDOCRINOLOGY,,"A patient with weight loss, palpitations, sweating, and exophthalmos. Mechanism of disease?",TSH receptor stimulating autoantibodies,,,,,A,
IMS-0553,ENDOCRINOLOGY,,A patient present with decreased vision. An USG showing a mass in thyroid as well as a mass in pancreas. Which syndrome the patient is suffering from?,MEN 1 (Pancreas) or MEN 2 (Thyroid),,,,,A,
IMS-0554,ENDOCRINOLOGY,,A patient with severe hypertension is found to have an adrenal mass on imaging. Which laboratory marker is most useful for confirming the diagnosis?,Vanillylmandelic acid (VMA),,,,,A,
IMS-0555,ENDOCRINOLOGY,,"A 32-year-old woman presented 6 months after complicated Post Partum hemorrhage. She has symptoms of inability to lactate, she is low energy, etc. Which hormone deficiency is primarily responsible for her symptoms?","Prolactin, ACTH, and TSH (Sheehan syndrome)",,,,,A,
IMS-0556,ENDOCRINOLOGY,,"Patient presented with symptoms of tremors, weight loss, intolerance to heat, and a gritty sensation in the eyes. What is the most likely diagnosis?",Graves disease,,,,,A,
IMS-0557,ENDOCRINOLOGY,,Best permanent therapy for hyperthyroidism:,Radioactive iodine (I-131),,,,,A,
IMS-0558,ENDOCRINOLOGY,,A patient with a neck swelling which protrudes with swallowing. Which initial investigation will we do?,Ultrasound neck,,,,,A,
IMS-0559,ENDOCRINOLOGY,,"Patient having CNS symptoms, high insulin, high C-peptide, low glucose. What is the cause?",Insulinoma,,,,,A,
IMS-0560,ENDOCRINOLOGY,,"A woman with tremors, weight loss, heat intolerance, proptosis. Diagnosis: Graves disease. Most appropriate management?",Radioactive iodine ablation / Antithyroid drugs,,,,,A,
IMS-0561,ENDOCRINOLOGY,,"A patient presents with fatigue, hypotension, and electrolyte imbalance: Na 128 mmol/L, K 5.8 mmol/L.",Addison disease,,,,,A,
IMS-0562,ENDOCRINOLOGY,,A man's fasting glucose is 6.7 mmol/L (120 mg/dL). Interpretation?,Prediabetes (Impaired fasting glucose),,,,,A,
IMS-0563,ENDOCRINOLOGY,,A woman with a RET gene mutation is being evaluated for MEN 2A. Which of the following tumors is NOT a feature of MEN 2A?,Pituitary adenoma,,,,,A,
IMS-0564,ENDOCRINOLOGY,,A diabetic patient has a non-healing ulcer on the plantar surface of the foot and claw deformity of the toes. The microvascular damage responsible for these foot complications is primarily due to:,Peripheral motor and sensory neuropathy,,,,,A,
IMS-0565,ENDOCRINOLOGY,,"A 19-year-old female shows no increase in height after puberty, measuring only 4 feet 2 inches. Her blood work and glucose levels are normal. What hormonal imbalance is most likely present?",Decreased IGF-1,,,,,A,
IMS-0566,ENDOCRINOLOGY,,"A female child with a 46XX karyotype presents with ambiguous genitalia, signs of virilization, and hypertension. What is the most likely diagnosis?",Congenital Adrenal Hyperplasia (11-beta hydroxylase deficiency),,,,,A,
IMS-0567,ENDOCRINOLOGY,,A menopausal woman has hot flushes caused by changes in hormone levels; which hormone change is most likely responsible?,Increased FSH,,,,,A,
IMS-0568,ENDOCRINOLOGY,,"In Cushing's syndrome, what causes hirsutism? Identify the hormonal change responsible for this symptom.",Increased adrenal androgens (driven by high ACTH),,,,,A,
IMS-0569,ENDOCRINOLOGY,,A patient presents with low TSH and elevated T3 and T4 levels. What is the most likely diagnosis?,Primary hyperthyroidism,,,,,A,
IMS-0570,ENDOCRINOLOGY,,"A patient presents to the ER with a blood pressure of 160/100, headache, muscle weakness, and palpitations. The ECG shows flat T waves/U waves. What is the most likely diagnosis?",Hyperaldosteronism (Conn's syndrome),,,,,A,
IMS-0571,ENDOCRINOLOGY,,Which hormone rises during a 3-day fast when no food is consumed?,Glucagon,,,,,A,
IMS-0572,ENDOCRINOLOGY,,"A 45-year-old man undergoes routine lab tests that reveal fasting blood glucose of 126 mg/dL, total cholesterol of 200 mg/dL, triglycerides of 180 mg/dL, and HDL of 26 mg/dL. Resistance to which hormone most likely explains these laboratory abnormalities?",Insulin,,,,,A,
IMS-0573,ENDOCRINOLOGY,,"A patient is semi-conscious with blood sugar of 450 mg/dL, pH of 7.2, bicarbonate of 18 mEq/L, and PCO2 of 40 mm Hg. Which of the following occurs due to low insulin levels?",Ketone body formation (DKA),,,,,A,
IMS-0574,ENDOCRINOLOGY,,A 34-year-old woman presents with protruding jaw and enlarged hands and feet. Which type of pituitary adenoma is responsible for these features?,Adenoma of acidophilic cells (Somatotrophs),,,,,A,
IMS-0575,ENDOCRINOLOGY,,"A 30-year-old woman presents with weight loss over 3 months, weakness, palpitations, hyperpigmentation, and elevated ACTH. Laboratory findings show serum sodium of 120, potassium 5.5. What is the underlying cause?",Addison's disease (Primary adrenal insufficiency),,,,,A,
IMS-0576,ENDOCRINOLOGY,,"A 28-year-old woman presents with weight loss, tremors, palpitations, and eye protrusion (exophthalmos). What is the most likely diagnosis?",Graves' disease,,,,,A,
IMS-0577,ENDOCRINOLOGY,,"A patient presents with elevated levels of TRH, TSH, and thyroid hormones. Where is the primary lesion causing this hormonal profile?",Hypothalamus (TRH-secreting adenoma),,,,,A,
IMS-0578,ENDOCRINOLOGY,,"A 32-year-old woman has experienced progressive weight gain, amenorrhea, and proximal muscle weakness for one year. She shows central obesity, moon facies, purple abdominal striae, and hypertension, with elevated ACTH levels. What is the most likely diagnosis?",Cushing disease (Pituitary ACTH adenoma),,,,,A,
IMS-0579,ENDOCRINOLOGY,,"A woman has experienced low mood, cold intolerance, and lethargy for one month, which prevents her from completing daily household tasks. Which endocrine disorder is most likely responsible for her symptoms?",Hypothyroidism,,,,,A,
IMS-0580,ENDOCRINOLOGY,,"Which common clinical feature is shared by pheochromocytoma, Conn syndrome (hyperaldosteronism), and Cushing's syndrome?",Secondary Hypertension,,,,,A,
IMS-0581,ENDOCRINOLOGY,,"A patient has a BMI of 40, a waist circumference of 45 inches, and fasting plasma glucose of 12.1 mmol/L. What is the most likely diagnosis?",Type 2 Diabetes Mellitus with severe Obesity,,,,,A,
IMS-0582,ENDOCRINOLOGY,,A 19-year-old girl presents with a lack of height increase (4 feet 2 inches) after puberty. She has a normal blood profile and blood sugar levels. Which hormonal abnormality is most likely to be observed indicating GH deficiency?,Decreased IGF-1,,,,,A,
IMS-0583,ENDOCRINOLOGY,,Puberty features begin after the pulsatile release of which factor from the Hypothalamus?,GnRH (Gonadotropin-Releasing Hormone),,,,,A,
IMS-0584,ENDOCRINOLOGY,,"A patient presents with a rounded face, abdominal striae, fat accumulation on the neck, and uncontrolled diabetes. What is the likely cause?",Excess cortisol production (Cushing's syndrome),,,,,A,
IMS-0585,ENDOCRINOLOGY,,"Which hormone's secretion increases in the dark, increases skin pigmentation, and can cause hypogonadism?",Melatonin,,,,,A,
IMS-0586,ENDOCRINOLOGY,,Which urinary finding is a characteristic feature of SIADH?,Hyperosmolar (concentrated) urine,,,,,A,
IMS-0587,ENDOCRINOLOGY,,"A patient develops a sudden severe headache, palpitations, anxiety, and sweating. BP is 200/140, pulse 56/min. What hormone is in excess?",Norepinephrine (Pheochromocytoma),,,,,A,
IMS-0588,ENDOCRINOLOGY,,"A patient complains of polyuria, but blood glucose levels and ADH levels are completely normal. The cause is:",Nephrogenic Diabetes Insipidus,,,,,A,
IMS-0589,ENDOCRINOLOGY,,"Which endocrine disorder causes hyperglycemia, neutrophilia, and a concurrent decrease in lymphocytes and eosinophils?",Cushing syndrome,,,,,A,
IMS-0590,ENDOCRINOLOGY,,Which neuroendocrine hormone is primarily released by the adrenal cortex in response to chronic physiological stress?,Cortisol,,,,,A,
IMS-0591,ENDOCRINOLOGY,,Which posterior pituitary hormone exerts its cellular effects by utilizing the IP3/DAG (Phospholipase C) second messenger system?,Oxytocin (and ADH via V1 receptors),,,,,A,
IMS-0592,ENDOCRINOLOGY,,A patient with skin pigmentation and central obesity has an ACTH level that declines after a high-dose dexamethasone suppression test. What is the cause?,Cushing disease (Pituitary adenoma),,,,,A,
IMS-0593,ENDOCRINOLOGY,,"A female presents with bone pain. Labs show high-normal serum calcium, elevated ALP, and inappropriately raised PTH levels. What is the likely diagnosis?",Primary hyperparathyroidism,,,,,A,
IMS-0594,ENDOCRINOLOGY,,Total removal or destruction of the anterior pituitary gland in a female of reproductive age will inevitably lead to:,Secondary amenorrhea (Absence of menses due to loss of FSH/LH),,,,,A,
IMS-0595,ENDOCRINOLOGY,,What is the primary initiating neurohormone released from the hypothalamus immediately during acute physiological stress?,Corticotropin-Releasing Hormone (CRH),,,,,A,
IMS-0596,ENDOCRINOLOGY,,"During fasting, which pancreatic hormone acts on the liver to simultaneously stimulate gluconeogenesis, glycogenolysis, and ketogenesis while inhibiting glycolysis?",Glucagon,,,,,A,
IMS-0597,ENDOCRINOLOGY,,"TSH, ACTH, FSH, and LH (the anterior pituitary glycoprotein and peptide hormones) exert their intracellular effects exclusively via which second messenger system?",cAMP (Cyclic AMP),,,,,A,
IMS-0598,ENDOCRINOLOGY,,A patient with a 15-year history of diabetes requires an assessment of their average long-term glycemic control over the past 3 months. Which test is ordered?,Hemoglobin A1c (Glycosylated hemoglobin),,,,,A,
IMS-0599,ENT,,A patient with conductive hearing loss shows dull tympanic membrane with air fluid level. Which tympanogram is expected?,Type B,,,,,A,
IMS-0600,ENT,,"A woman presents with intermittent dizziness, a sense of fullness in the left ear, tinnitus, and unilateral hearing loss. On examination, she has right-beating horizontal nystagmus. Which of the following is the underlying pathology?",Increased pressure and volume of endolymph (Meniere's disease),,,,,A,
IMS-0601,ENT,,Which muscle lies closest to abscess formation in a patient with a peritonsillar abscess?,Superior constrictor / Palatopharyngeus,,,,,A,
IMS-0602,ENT,,"A girl finds it hard to hear low-frequency sounds, but bone conduction is greater than air conduction (Rinne negative). What type of hearing loss is this?",Conductive hearing loss,,,,,A,
IMS-0603,ENT,,"A patient has a chronic headache that becomes agonizing when bending or tilting the head forward, accompanied by purulent, yellow post-nasal discharge. Diagnosis?",Chronic rhinosinusitis,,,,,A,
IMS-0604,EPIDEMIOLOGY,,A study comparing disease cases with controls looking at past exposures is:,Case-control study,,,,,A,
IMS-0605,EPIDEMIOLOGY,,A non-diabetic person has the lowest diabetes risk based on:,Diabetes in distant family members only,,,,,A,
IMS-0606,EPIDEMIOLOGY,,Statistical analysis of clinical studies primarily aims to:,Eliminate observer bias,,,,,A,
IMS-0607,EPIDEMIOLOGY,,Which of the following best describes the fundamental design of a Case-Control Study?,Participants are grouped based on their outcome and researchers look backward to assess past exposures,,,,,A,
IMS-0608,EPIDEMIOLOGY,,A researcher wants to study the effect of a risk factor on disease incidence over time. The study design is:,Patients with and without risk factor are followed over time,,,,,A,
IMS-0609,EPIDEMIOLOGY,,A study compares 200 people with lung cancer and 200 without lung cancer to evaluate smoking exposure. What type of study is this?,Case control study,,,,,A,
IMS-0610,EPIDEMIOLOGY,,A researcher wants to study hypertension prevalence in a city but recruits participants only from a cardiology clinic. Which type of bias is this?,Selection bias,,,,,A,
IMS-0611,EPIDEMIOLOGY,,"Regarding disease prevalence in a population, which statement is true?",Prevalence measures all current cases (Old + New cases) at a given time,,,,,A,
