QuestionID,Chapter,Topic,Question,OptionA,OptionB,OptionC,OptionD,OptionE,CorrectAnswer,Explanation
Rafi-Endo-Pregnancy & Hormones-007,Endocrinology,Pregnancy & Hormones,"A pregnant woman presented with hypertension. According to the text, the drug of choice will be:",Lisinopril,Losartan,Methyldopa,Amlodipine,Hydrochlorothiazide,C,
Rafi-Endo-Pregnancy & Hormones-008,Endocrinology,Pregnancy & Hormones,A pregnant female suddenly faints and is taken to the ER. She is positioned in the left lateral position to avoid compression of which structure?,Aorta,IVC,Portal vein,Hepatic artery,Superior mesenteric artery,B,
Rafi-Endo-Pregnancy & Hormones-009,Endocrinology,Pregnancy & Hormones,"An epileptic lady on phenytoin becomes pregnant. According to the text, which medication is correct to replace it with?",Valproate,Lamotrigine,Carbamazepine,Barbiturate,Levetiracetam,D,
Rafi-Endo-Pregnancy & Hormones-010,Endocrinology,Pregnancy & Hormones,The most significant change in the fall of the incidence of pre-eclampsia is due to what factor?,Better antihypertensives,Unanimous definition of the disease,Increased ultrasound screening,Routine magnesium sulfate use,Early induction of labor,B,
Rafi-Endo-Pregnancy & Hormones-011,Endocrinology,Pregnancy & Hormones,A female in her 2nd trimester of pregnancy presents with BP 160/110. She should likely be started on:,Lisinopril,Losartan,Alpha Methyldopa,Amlodipine,Hydrochlorothiazide,C,
Rafi-Endo-Pregnancy & Hormones-012,Endocrinology,Pregnancy & Hormones,Which of the following hormone levels remain normal during the second trimester of pregnancy?,Prolactin,Estrogen,Progesterone,Growth hormone,Cortisol,D,
Rafi-Endo-Pregnancy & Hormones-013,Endocrinology,Pregnancy & Hormones,"Because growth hormone does not increase during pregnancy, which hormone acts as a growth hormone instead?",Human chorionic somatomammotropin,Human chorionic gonadotropin,Prolactin,Oxytocin,Relaxin,A,
Rafi-Endo-Pregnancy & Hormones-014,Endocrinology,Pregnancy & Hormones,Early detection of pregnancy is best diagnosed after 10 days of conception by testing for:,Serum alpha-fetoprotein,Serum beta HCG,Urine estrogen,Serum progesterone,Urine LH,B,
Rafi-Endo-Pregnancy & Hormones-015,Endocrinology,Pregnancy & Hormones,Which hormone triggers the onset of parturition in the mother?,Maternal oxytocin,Maternal prolactin,Fetal cortisol,Placental estrogen,Placental progesterone,C,
Rafi-Endo-Pregnancy & Hormones-016,Endocrinology,Pregnancy & Hormones,A 43-year-old lady with 3 children has less chance of pregnancy compared to a 33-year-old female due to the inhibition of which hormone?,FSH,LH,GnRH,Estrogen,Progesterone,C,
Rafi-Endo-Pregnancy & Hormones-017,Endocrinology,Pregnancy & Hormones,A patient came after delivery at home with bleeding and decreased uterine tone. What is the first drug to be given?,Ergometrine,Oxytocin,Misoprostol,Mifepristone,Magnesium sulfate,B,
Rafi-Endo-Thyroid Gland-001,Endocrinology,Thyroid Gland,Which type of thyroid carcinoma relies on the identification of capsular and/or lymphovascular invasion for diagnosis?,Papillary carcinoma,Follicular carcinoma,Medullary carcinoma,Anaplastic carcinoma,Squamous cell carcinoma,B,
Rafi-Endo-Thyroid Gland-002,Endocrinology,Thyroid Gland,Which thyroid carcinoma originates from Parafollicular (C) cells and produces Calcitonin?,Papillary carcinoma,Follicular carcinoma,Medullary carcinoma,Anaplastic carcinoma,Lymphoma,C,
Rafi-Endo-Thyroid Gland-003,Endocrinology,Thyroid Gland,A baby with papillary carcinoma of the thyroid with no family history of cancer. What would be the most likely risk factor?,Iodine deficiency,Autoimmune thyroiditis,Fetal period radiation exposure,MEN 2A mutation,RET proto-oncogene mutation,C,
Rafi-Endo-Thyroid Gland-004,Endocrinology,Thyroid Gland,"A 50-year-old housewife complains of weight gain, fatigue, deepening of her voice, dry skin, constipation, and cold intolerance. Diagnosis?",Hyperthyroidism,Hypothyroidism,Hyperparathyroidism,Cushing syndrome,Acromegaly,B,
Rafi-Endo-Thyroid Gland-005,Endocrinology,Thyroid Gland,Primary hypothyroidism is usually characterized by an increase in which hormone?,T3,T4,TSH,TRH,Calcitonin,C,
Rafi-Endo-Thyroid Gland-006,Endocrinology,Thyroid Gland,"A 46-year-old man has palpitations, sweating, and low TSH that increases markedly when given thyrotropin-releasing hormone. Most likely diagnosis?",Primary hyperthyroidism,Hyperthyroidism due to an abnormality in the anterior pituitary,Hyperthyroidism due to an abnormality in the hypothalamus,Primary hypothyroidism,Ectopic thyroid tissue,C,
Rafi-Endo-Thyroid Gland-007,Endocrinology,Thyroid Gland,The first step in thyroid hormone formation involves the binding of iodine to which amino acid?,Tryptophan,Phenylalanine,Tyrosine,Histidine,Glutamine,C,
Rafi-Endo-Thyroid Gland-008,Endocrinology,Thyroid Gland,Which of the following Reverse T3 is present in abundance in the body of?,Adults,Elderly,Fetus,Pregnant females,Pubescent males,C,
Rafi-Endo-Thyroid Gland-009,Endocrinology,Thyroid Gland,Propranolol is given in anti-thyroid treatment because it primarily does what?,Decreases heart rate,Increases reverse T3,Inhibits iodine uptake,Stimulates TSH release,Destroys thyroid follicles,B,
Rafi-Endo-Thyroid Gland-010,Endocrinology,Thyroid Gland,The first step in the deactivation of thyroid hormone in the liver is:,Deamination,Deiodination,Demethylation,Decarboxylation,Oxidation,B,
Rafi-Endo-Thyroid Gland-011,Endocrinology,Thyroid Gland,The first step in the deactivation of TSH is which of the following processes?,Deiodination,Oxidation,Demethylation,Hydrolysis,Reduction,C,
Rafi-Endo-Thyroid Gland-012,Endocrinology,Thyroid Gland,"Regarding thyroid hormones in circulation, which has the maximum concentration?",T3,T4,Reverse T3,TRH,TSH,B,
Rafi-Endo-Thyroid Gland-013,Endocrinology,Thyroid Gland,The high affinity of thyroid receptors is specifically for which of the following?,T4,Thyroglobulin,Free Tri-iodothyronine,TSH,Bound T3,C,
Rafi-Endo-Thyroid Gland-014,Endocrinology,Thyroid Gland,Thyroglobulin and thyroid hormones are synthesized by which specific cells?,Parafollicular cells,Chief cells,Follicular cells,Oxyphil cells,Granulosa cells,C,
Rafi-Endo-Thyroid Gland-015,Endocrinology,Thyroid Gland,"For a hypothyroid patient taking thyroxine replacement therapy, what is the most appropriate test to monitor?",Free T3,Total T4,TSH,Thyroglobulin,TRH,C,
Rafi-Endo-Thyroid Gland-016,Endocrinology,Thyroid Gland,What is considered the best single test for diagnosing hyperthyroidism?,Free T4,Total T3,TSH,RAIU scan,Thyroid ultrasound,C,
Rafi-Endo-Thyroid Gland-017,Endocrinology,Thyroid Gland,Hormones which are actively involved in metabolism and represent the active form of thyroid are in which state?,Bound to TBG,Bound to Albumin,Free form,Bound to Prealbumin,Polymerized,C,
Rafi-Endo-Thyroid Gland-018,Endocrinology,Thyroid Gland,The increased levels of total T3 and T4 seen in pregnancy are primarily due to an increase in which of the following?,TSH,TRH,TBG,Albumin,Free T4,C,
Rafi-Endo-Thyroid Gland-019,Endocrinology,Thyroid Gland,"In the blood, T4 mostly binds to which specific plasma protein?",Albumin,Transthyretin,Thyroxine-binding globulin (TBG),Globulin,Fibrinogen,C,
Rafi-Endo-Thyroid Gland-020,Endocrinology,Thyroid Gland,All active thyroid hormones in the circulation are ultimately in the form of:,Thyroxine,Triiodothyronine,Reverse T3,Diiodotyrosine,Monoiodotyrosine,B,
Rafi-Endo-Thyroid Gland-021,Endocrinology,Thyroid Gland,"What is the most common cause of hyperthyroidism, characterized as a Type II hypersensitivity reaction?",Hashimoto's thyroiditis,Subacute thyroiditis,Graves' disease,Toxic multinodular goiter,Thyroid storm,C,
Rafi-Endo-Thyroid Gland-022,Endocrinology,Thyroid Gland,"In Graves' disease, which substance stimulates increased production and glandular hyperplasia?",Thyroid-stimulating immunoglobulin (TSI),Thyrotropin-releasing hormone (TRH),Anti-thyroglobulin antibodies,Anti-microsomal antibodies,Thyroid peroxidase,A,
Rafi-Endo-Thyroid Gland-023,Endocrinology,Thyroid Gland,"Besides clinical signs of hyperthyroidism, what features are classically present in Graves' disease?",Painful goiter and fever,Pretibial myxedema and Exophthalmos,Dry skin and constipation,Mental retardation and umbilical hernia,Yellow eyes and fatigue,B,
Rafi-Endo-Thyroid Gland-024,Endocrinology,Thyroid Gland,"A life-threatening condition associated with untreated hyperthyroidism presenting with tachycardia (>140 bpm), agitation, and coma is called:",Myxedema coma,Graves' disease,Thyroid storm,Cretinism,De Quervain's thyroiditis,C,
Rafi-Endo-Thyroid Gland-025,Endocrinology,Thyroid Gland,Which condition is thought to occur following a viral infection and typically presents with a painful goiter?,Graves' disease,Hashimoto's thyroiditis,Subacute (De Quervain's) thyroiditis,Thyroid storm,Riedel's thyroiditis,C,
Rafi-Endo-Thyroid Gland-026,Endocrinology,Thyroid Gland,"Hashimoto's thyroiditis typically presents with hypothyroidism, a goiter, and the presence of which antibodies?",Anti-TSH antibodies,TSI and TRH,Anti-mitochondrial antibodies,Anti-TPO (antimicrosomal) and antithyroglobulin,Anti-nuclear antibodies,D,
Rafi-Endo-Thyroid Gland-027,Endocrinology,Thyroid Gland,"A pregnant woman presented with her 3-year-old child who has a protruding belly, large tongue, and severe mental retardation. She should be advised to take:",Calcium,Iodine,Vitamin D,Iron,Folic acid,B,
Rafi-Endo-Thyroid Gland-028,Endocrinology,Thyroid Gland,What is the most common cause of congenital hypothyroidism (Cretinism)?,Iodine toxicity,Thyroid dysgenesis,Pituitary adenoma,Hypothalamic lesion,Autoimmune destruction,B,
Rafi-Endo-Thyroid Gland-029,Endocrinology,Thyroid Gland,"Which hormone heavily influences brain development during fetal life, preventing conditions like cretinism?",Growth hormone,Testosterone,Thyroid hormone,Cortisol,Insulin,C,
Rafi-Endo-Thyroid Gland-030,Endocrinology,Thyroid Gland,"Graves' ophthalmopathy, characterized by exophthalmos, develops due to a deficiency of which vitamin?",Vitamin A,Vitamin B12,Vitamin C,Vitamin D,Vitamin E,D,
Rafi-Endo-Thyroid Gland-031,Endocrinology,Thyroid Gland,"A 28-year-old lady with a diffuse goiter presents with weight gain, cold intolerance, and a pulse of 64/min. The likely diagnosis is:",Graves' disease,Hashimoto's thyroiditis,Thyroid storm,Toxic adenoma,Subacute thyroiditis,B,
Rafi-Endo-Thyroid Gland-032,Endocrinology,Thyroid Gland,A 40-year-old hypothyroid female was referred to an endocrinologist for a neck mass. FNAC shows increased lymphocytes. What is the most probable cause?,Graves' disease,Papillary carcinoma,Hashimoto's thyroiditis,Anaplastic carcinoma,Medullary carcinoma,C,
Rafi-Endo-Thyroid Gland-033,Endocrinology,Thyroid Gland,A mass in the midline of the neck underwent biopsy showing normal thyroid tissue. What will be seen on histology?,Squamous cells,Columnar epithelium,Cuboidal follicular cells,Parafollicular C cells,Transitional epithelium,C,
Rafi-Endo-Thyroid Gland-034,Endocrinology,Thyroid Gland,"During the first trimester of pregnancy, which drug is used for hyperthyroidism due to the teratogenicity of methimazole?",Levothyroxine,Propylthiouracil (PTU),Amiodarone,Lithium,Propranolol,B,
Rafi-Endo-Thyroid Gland-035,Endocrinology,Thyroid Gland,A pregnant hyperthyroid lady during her 5th month of pregnancy (second trimester) presents with thyrotoxicosis. Which drug should be given?,Propylthiouracil (PTU),Methimazole,Levothyroxine,Radioactive iodine,Propranolol,B,
Rafi-Endo-Thyroid Gland-036,Endocrinology,Thyroid Gland,Propylthiouracil (PTU) produces its useful actions in hyperthyroidism by inhibiting the synthesis of:,TSH,TRH,Thyroid hormone,Thyroglobulin,Calcitonin,C,
Rafi-Endo-Thyroid Gland-037,Endocrinology,Thyroid Gland,The increased level of total thyroid hormones in pregnancy while maintaining clinically euthyroid free hormone levels is due to an increase in:,Albumin,Thyroxine-binding globulin (TBG),Transthyretin,TSH,TRH,B,
Rafi-Endo-Water Balance & ADH-001,Endocrinology,Water Balance & ADH,"In SIADH, which of the following is characteristic regarding serum and urine?","Inc Serum Na, Dec Urine Osmolality","Dec Serum Na, Inc Urine Osmolality","Inc Serum Osmolality, Inc Urine Osmolality","Dec Serum Na, Dec Urine Osmolality","Inc Serum Na, Inc Urine Osmolality",B,
Rafi-Endo-Water Balance & ADH-002,Endocrinology,Water Balance & ADH,"In Diabetes Insipidus, there is a characteristic fall/decrease in which of the following?",Serum osmolality,Urine volume,Urine osmolarity,Serum sodium,Blood pressure,C,
Rafi-Endo-Water Balance & ADH-003,Endocrinology,Water Balance & ADH,What is the drug of choice for central diabetes insipidus?,Lithium,Demeclocycline,Desmopressin,Hydrochlorothiazide,Amiloride,C,
Rafi-Endo-Water Balance & ADH-004,Endocrinology,Water Balance & ADH,"A 65-year-old male with stroke has decreased appetite, thirst, and tendency to vomit. The cause of his decreased thirst would be increased levels of:",Aldosterone,Renin,Angiotensin II,ADH,Cortisol,D,
Rafi-Endo-Water Balance & ADH-005,Endocrinology,Water Balance & ADH,"A 7-year-old child presents with drowsiness. Labs report Na 110 mmol/L, urine osmolality 610 mOsm/kg. What is the most likely cause?",Dehydration,Central Diabetes Insipidus,SIADH,Nephrogenic Diabetes Insipidus,Primary Polydipsia,C,
Rafi-Endo-Water Balance & ADH-006,Endocrinology,Water Balance & ADH,Negative free water loss occurs in which of the following conditions?,Dehydration,Central DI,Primary Polydipsia,SIADH,Nephrogenic DI,D,
Rafi-Endo-Water Balance & ADH-007,Endocrinology,Water Balance & ADH,Which factor would best distinguish an otherwise healthy person with severe water deprivation from a person with SIADH?,Urine sodium,Urine potassium,Serum osmolarity,Urine volume,Blood pressure,C,
Rafi-Endo-Water Balance & ADH-008,Endocrinology,Water Balance & ADH,What is the primary effect of increased ADH?,Plasma osmolarity is higher than urine osmolarity,Urine osmolarity is higher than plasma osmolarity,Increased serum sodium,Decreased blood volume,Decreased urine sodium,B,
Rafi-Endo-Water Balance & ADH-009,Endocrinology,Water Balance & ADH,A woman has a plasma osmolarity of 300 mOsm/L and a urine osmolarity of 1200 mOsm/L. The most likely diagnosis is:,SIADH,Central DI,Nephrogenic DI,Water deprivation,Primary Polydipsia,D,
Rafi-Endo-Water Balance & ADH-010,Endocrinology,Water Balance & ADH,"A 40-year-old woman presents with increased urine frequency, body weight, thirst, and uncontrolled behavior. There is no sensory/motor loss. Fasting plasma glucose is 105, with low urine osmolarity. She likely has a lesion in the:",Anterior pituitary,Posterior pituitary,Hypothalamus,Adrenal cortex,Renal medulla,C,
